index,cell_type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SNRPA1,Endothelial cells,0.21278622964498506,0.04583554586031995,0.16552835467218177,2.007653315720713,0.04468014475056352,0.08981726913130482
PCSK6,Endothelial cells,0.021484898064169082,-0.005947495671766116,0.4115197472288703,0.449014559697204,0.6534211536294763,
TM2D3,Endothelial cells,0.42363242052214645,0.26478113939493503,0.10495848670195176,3.313964762190259,0.0009198309857989366,0.0037951805177429405
TARSL2,Endothelial cells,0.06165735296064706,-0.08706183895136575,0.3447560171745902,0.8012890994802297,0.42296429990326956,
RP11-89K11.1,Endothelial cells,0.01166274494225859,0.007161057406074439,0.47224624449952596,0.3606674709260877,0.7183480446503162,
POLR3K,Endothelial cells,0.11169938475377664,0.0414875753890099,0.2593551770231835,1.5408606742002882,0.12335069871895701,
SNRNP25,Endothelial cells,0.1169121895305588,0.0062260972493409245,0.25077095089626955,1.4340828050420587,0.15154863419381912,
RHBDF1,Endothelial cells,0.03212111847377208,-0.09035203206099236,0.3776195845303908,0.6507287029067831,0.5152216313167468,
MPG,Endothelial cells,0.3735360175973707,-0.2740019113904402,0.10376431308282795,-1.4135944814086674,0.15748100255131636,0.22842933748134583
NPRL3,Endothelial cells,0.09385405594772742,-0.003945343980899529,0.28844722986319193,1.2508897733048963,0.21097469550219305,
LUC7L,Endothelial cells,0.1893607511084885,0.0043010471781465085,0.17260351011831968,1.8057045918054657,0.07096449503845283,0.12711287346572908
FAM234A,Endothelial cells,0.12299863456569426,-0.17609898605854685,0.25170716713002994,1.0575387516772834,0.2902657785986752,
RGS11,Endothelial cells,0.007251238096826667,-0.015549732932326702,0.3864547788690252,0.25545468748209205,0.7983719369447677,
AXIN1,Endothelial cells,0.024182951158013402,-0.03335862304146068,0.38418007527621856,0.6034495841693993,0.5462096449318854,
MRPL28,Endothelial cells,0.3097866215829118,-0.039974763526640776,0.11653954956413705,1.0916608861799184,0.27498218334412006,0.35737571475795066
TMEM8A,Endothelial cells,0.04140309328660174,-0.0024738320274132913,0.3797853461378035,0.8297562163848643,0.4066766301658886,
NME4,Endothelial cells,0.20859224088182768,-0.2987287674267995,0.20525916551499096,0.5650639655761358,0.5720302571235052,0.6429578455425101
DECR2,Endothelial cells,0.056691230155157826,0.058475372179021726,0.37338229356051567,1.0475475639296095,0.29484710711737294,
RAB11FIP3,Endothelial cells,0.011563120759331436,-0.011626656452447572,0.41156187910993375,0.4314562524555916,0.6661366555148738,
CAPN15,Endothelial cells,0.039428126601205725,0.04759486839279658,0.4099381695948168,0.9373783475371618,0.34856397467572353,
PIGQ,Endothelial cells,0.04109952354719087,0.038949564285860265,0.39800526774430833,0.9000148516113192,0.368112347156922,
RAB40C,Endothelial cells,0.017981502633973696,0.01702273800016899,0.4545950492188637,0.5489794237468493,0.5830195706622097,
C16orf13,Endothelial cells,0.3567313936793331,0.037474780530410666,0.11457908983469417,1.5082216553753893,0.13149780665085417,0.1993676423416176
FAM195A,Endothelial cells,0.025426899349227396,-0.09257848006940601,0.3777211018582948,0.5338866580140396,0.5934199534088223,
WDR90,Endothelial cells,0.011472921041275848,-0.020971553411643837,0.39153739769313345,0.4047292913742696,0.6856765087941821,
RHOT2,Endothelial cells,0.18972351199824677,0.2809100709594803,0.20377711270100787,2.598307270986016,0.009368461937500301,0.026524206023817182
STUB1,Endothelial cells,0.45544154319625574,-0.2818344323567154,0.09343092353068999,-2.2640236742928908,0.023572658733250457,0.055275583710723955
JMJD8,Endothelial cells,0.13699507552275175,-0.2522861688051918,0.25605843427371594,0.8580877974786635,0.39084398486077643,
WDR24,Endothelial cells,0.012979753285907657,0.006686233317124118,0.46692347016041685,0.4149258766212553,0.6781961661191693,
METRN,Endothelial cells,0.05776439013439227,-0.6712005632267045,0.5204953212007083,0.6066016361052644,0.5441153142066695,
FAM173A,Endothelial cells,0.09028350651155022,-0.16835673767117848,0.3022499401553801,1.1123304522543345,0.2659960952278343,
NARFL,Endothelial cells,0.037334338957200564,-0.0911729150318019,0.37056939316851434,0.7298695010231815,0.46546995652980805,
RPUSD1,Endothelial cells,0.04573581265971248,0.03705454049598912,0.36919586942669164,1.012616474774688,0.311243387555008,
CHTF18,Endothelial cells,0.019127817128088555,0.020660338338189196,0.4646477041717676,0.5513449089444706,0.5813972584248912,
LMF1,Endothelial cells,0.04337888820377441,0.0492353040511705,0.3972412463990688,0.9057041599876311,0.3650924600633092,
RP11-161M6.2,Endothelial cells,0.009171469582135747,0.01972344186229626,0.5703834935963106,0.3636510253583173,0.7161186189544249,
SOX8,Endothelial cells,0.005913664797215351,0.01125151514285693,0.6129609025494518,0.2646554885982934,0.7912748699999754,
UBE2I,Endothelial cells,0.5550374916918572,0.19917493882874154,0.08808723017195666,2.747276611850187,0.006009242948341238,0.018559976077591078
LA16c-358B7.3,Endothelial cells,0.005107926102229677,0.007228032513565199,0.5652723069429659,0.2351915189525107,0.8140600882954314,
TSR3,Endothelial cells,0.22134608282346097,-0.3149757003251328,0.16555483151647646,0.3259493734887795,0.7444626591267255,0.7967961727881092
GNPTG,Endothelial cells,0.14215097451127945,0.10397626153383269,0.23229001082664683,1.8248909550099213,0.06801748642657178,
UNKL,Endothelial cells,0.041590879129916034,0.03598265525264862,0.39583534504182954,0.8590205488522392,0.3903291790884551,
C16orf91,Endothelial cells,0.15859523180987642,0.13959233485043315,0.20679774686697658,2.207406829100389,0.027285649705383375,0.06206372926148223
CLCN7,Endothelial cells,0.04182361070154346,-0.04390637411239336,0.3562905328282481,0.8785279665268764,0.3796572676533094,
TELO2,Endothelial cells,0.052871199431198765,0.1016850571238639,0.41796025558561456,1.049532905724507,0.29393291867925453,
IFT140,Endothelial cells,0.011050047197163996,0.004438290503225759,0.4582534849718838,0.3700899165002388,0.7113154950313497,
TMEM204,Endothelial cells,0.2514304575956272,0.6663312105454241,0.18732151229986943,3.719295402667344,0.00019977929686781535,0.0010150948057067375
CRAMP1,Endothelial cells,0.027179497904247507,-0.04673246361455666,0.3779746167309335,0.6290368200834121,0.5293249511959848,
HN1L,Endothelial cells,0.07361660215834713,-0.005501387954224127,0.30274129240484854,1.20347004321065,0.22879447712533907,
MAPK8IP3,Endothelial cells,0.01819013829796515,0.008043519632722571,0.4521408703384968,0.4918822822399391,0.6228025641901238,
NME3,Endothelial cells,0.4823964929356638,-0.018126276568470524,0.09405542560461265,0.4341001662835832,0.6642157047542094,0.7249037625838469
MRPS34,Endothelial cells,0.27594402864801854,-0.4947635621695044,0.13913703760661034,-1.1946655154065347,0.23221774085860092,0.3106774478566183
EME2,Endothelial cells,0.011840192736196836,-0.0021072990728200967,0.4446651097662492,0.3642889652946745,0.715642239033458,
SPSB3,Endothelial cells,0.2918283196792338,-0.08952402700421173,0.12601052843331897,0.8320490995373282,0.4053812308362892,0.48867255147368677
NUBP2,Endothelial cells,0.20032359880074807,-0.10018055930998546,0.17414771790056507,1.2823929936098963,0.19970482077046148,0.27535830516947557
HAGH,Endothelial cells,0.1967835873830981,-0.26769480465780754,0.1788101649616955,0.7204240582983976,0.4712639416577524,0.5511888784766356
FAHD1,Endothelial cells,0.07056513027147905,-0.04436785080909216,0.3031407785296503,1.1644804844743608,0.24422934759672466,
MSRB1,Endothelial cells,0.07560637777688786,-0.715849132991087,0.4327314302907138,0.5644816776192766,0.5724263661783386,
NDUFB10,Endothelial cells,1.0363821595297968,-0.2609610656690989,0.06705498212788148,-4.029265785982571,5.595133010404978e-05,0.0003286965649365454
RPS2,Endothelial cells,31.29916678271436,0.10308166371776581,0.028990099875965722,3.5899303631496706,0.00033076631379155304,0.001578624217256816
SNHG9,Endothelial cells,0.17572971797852088,-0.3294772473415599,0.23445479475088843,0.6297640129656507,0.5288489939899964,0.6051185631153069
TBL3,Endothelial cells,0.05961057928096478,0.0591202332413533,0.3556083298990414,1.1469377766726525,0.25140733837331686,
GFER,Endothelial cells,0.11649424183534501,-0.14841100189112666,0.24689432503876518,1.179982773117249,0.2380070665633225,
SYNGR3,Endothelial cells,0.0007432838741866341,0.006182914770955752,0.9082271220020686,0.16167901584749964,0.8715586300370528,
ZNF598,Endothelial cells,0.04572910561113196,-0.0022279109618467334,0.36431837297196246,0.9136080646005172,0.36092282728524683,
NPW,Endothelial cells,0.01265527955252144,-0.11771330392816436,0.34024625615180876,0.29935244827761265,0.7646711402417063,
SLC9A3R2,Endothelial cells,1.1674965203293584,-0.2049305369436381,0.10518463811997872,-2.1733955419909803,0.029750560077878973,0.06634420927114425
NTHL1,Endothelial cells,0.17438137061879644,-0.40494729461868584,0.22652292020573828,0.4512828984141098,0.6517856688557971,0.7138604944611112
TSC2,Endothelial cells,0.0805823459201763,0.049697520123567464,0.3255701748613995,1.2591414500509768,0.20797924509174948,
PKD1,Endothelial cells,0.06818710483376864,-0.02216009350490545,0.3259313469936033,1.020426773316697,0.3075261016198447,
SNHG19,Endothelial cells,0.05453182531581894,-0.12408813438862523,0.3566373171376822,0.8262300926034944,0.40867358081417005,
TRAF7,Endothelial cells,0.16452556699697757,0.08019048764697327,0.21128419034664567,1.8843701590049367,0.05951492336176321,0.11106712499622966
MLST8,Endothelial cells,0.09524236690479593,-0.017729606584438038,0.2718793786340693,1.3692498467417011,0.1709211893756214,
PGP,Endothelial cells,0.0841517996713886,-0.034791448816314914,0.2992683941096156,1.1713431634239948,0.24146086815806134,
E4F1,Endothelial cells,0.055816750365588134,0.1722197544328431,0.4706535917080996,1.198849313486413,0.23058654357726682,
ECI1,Endothelial cells,0.10782439374249302,-0.6070062951758767,0.3152375449242741,0.5603671492254413,0.5752290340522321,
RNPS1,Endothelial cells,0.8081501248674022,0.3961188576460231,0.07895305208328872,5.277952001468047,1.30635670429562e-07,1.255263642083169e-06
ABCA3,Endothelial cells,0.021501245773773818,-0.025472917880027725,0.4051907311077167,0.5204013164444387,0.6027838927328812,
CCNF,Endothelial cells,0.00539483256428009,0.006385055898082136,0.5737095900005806,0.2385142663996789,0.8114822516136113,
TBC1D24,Endothelial cells,0.012605532360225628,0.0008486671642977645,0.4442714068450074,0.3881700346424368,0.697890206866913,
AMDHD2,Endothelial cells,0.07267656579212498,-0.012806747896239779,0.30364410728119845,1.167428401782493,0.24303740689615827,
PDPK1,Endothelial cells,0.10885224241321047,-0.1274126053821676,0.2692522072439303,1.171238821511382,0.24150279475850756,
KCTD5,Endothelial cells,0.09887507279075179,0.12809414706052236,0.28311598040399016,1.7028063662481971,0.08860431108716521,
SRRM2,Endothelial cells,0.7546615141975489,-0.2774689575489724,0.07818945893150878,-3.5520064544612073,0.0003823054823993146,0.0017890572574617279
TCEB2,Endothelial cells,1.6559659474692643,-0.31056022445171677,0.05625918365323343,-5.702646513073744,1.1796144302726735e-08,1.3011869378824081e-07
FLYWCH2,Endothelial cells,0.26712396511388076,-0.0775289247638611,0.13273866226926231,1.0875762651098542,0.2767822135036331,0.35907779513642646
FLYWCH1,Endothelial cells,0.060078463601307634,0.07699650970706146,0.3546369657711808,1.2559855442940737,0.20912121122474148,
PAQR4,Endothelial cells,0.015800143637748613,-0.01826516576786953,0.40403346593404177,0.4239002833543495,0.6716385375038425,
TNFRSF12A,Endothelial cells,0.5611891205932634,0.01676847675108192,0.13243231507824713,0.5026746167858646,0.615193058731413,0.6829511645583132
HCFC1R1,Endothelial cells,0.48124593624042206,-0.2502232542462607,0.1326177812619247,-1.5790640326274028,0.11432137052655243,0.179558883456888
THOC6,Endothelial cells,0.15184529100423622,0.3190055597600372,0.25153889946360714,2.466827868612319,0.013631586868387233,0.03613916714831784
MMP25-AS1,Endothelial cells,0.013383909311802685,0.01148753184454234,0.5072425484968089,0.359293211598364,0.7193757521272738,
IL32,Endothelial cells,0.49005991547331945,-0.033857432921115385,0.18630444318044367,-0.36478230307667986,0.7152739162731248,0.7703223945118285
RP11-473M20.9,Endothelial cells,0.03790111268531054,0.031475535468772214,0.3991702030253903,0.8175857387021291,0.41359377356071614,
ZNF213-AS1,Endothelial cells,0.012795209518544638,-0.0027297949151593197,0.42839003956192984,0.40739780097033973,0.6837158418154102,
ZNF205,Endothelial cells,0.03434509881971645,-0.0957409669790229,0.3732687020558745,0.6195372647246429,0.5355624806941542,
ZNF213,Endothelial cells,0.01531118963191112,0.013112980421656723,0.4614777846905964,0.4587964734832859,0.6463803274281357,
RP11-473M20.16,Endothelial cells,0.03181394752674187,-0.14392741143829735,0.4071194595636866,0.5320295872179398,0.5947055035726764,
ZNF200,Endothelial cells,0.10220438838978006,0.22820035223253665,0.32628470728976694,1.8685882893296764,0.06168011627733103,
LINC00921,Endothelial cells,0.010936539809775369,-0.013211926069173876,0.4047142838980323,0.3759611609991642,0.7069457703461224,
ZNF263,Endothelial cells,0.13982488334475593,-0.05651118138119198,0.2196654543826197,1.400406866610396,0.16139151495179227,
TIGD7,Endothelial cells,0.011255661203946122,-0.009693273724323818,0.4100968891982531,0.37605459809853986,0.7068763065178718,
ZNF75A,Endothelial cells,0.09880866606394521,0.039484254377107626,0.29164234206891604,1.4136028903533413,0.15747853216632268,
LA16c-306E5.2,Endothelial cells,0.00420377381797545,0.0021351058498098622,0.5003086934948111,0.20770077432582695,0.8354626130391293,
ZSCAN32,Endothelial cells,0.02494376247352742,0.025460578579174366,0.4596435654292371,0.5879977856468127,0.5565337791362394,
ZNF174,Endothelial cells,0.020587987208820612,-0.04805510035156773,0.37631430607691385,0.5220574672750552,0.6016303190690296,
NAA60,Endothelial cells,0.0940509390323932,-0.06872322658584959,0.275961203534074,1.2074925689002844,0.22724250517305689,
CLUAP1,Endothelial cells,0.09586701916812163,-0.15181617679030796,0.3074815741025614,1.0106317027517457,0.31219273641526035,
SLX4,Endothelial cells,0.019737987412932416,0.04264336913548176,0.5159841763778172,0.57043953636927,0.568379620504635,
DNASE1,Endothelial cells,0.030277781185194995,-0.0007342074853592172,0.39715983316456704,0.6576409150338666,0.5107688970604021,
TRAP1,Endothelial cells,0.12874344443037078,0.13490306515995829,0.2535255043865574,1.8806008670029382,0.06002623372219422,
CREBBP,Endothelial cells,0.15377802967129567,-0.013183620771109345,0.20909725057502282,1.6635658892529293,0.09619921332453032,0.15756265091487467
ADCY9,Endothelial cells,0.031781216835420845,0.04139437153453101,0.47298673918843387,0.6430263928572477,0.5202069743749798,
TFAP4,Endothelial cells,0.04620671430678404,0.00921938969738621,0.36556444947041444,0.9445740212681578,0.34487639515963675,
GLIS2,Endothelial cells,0.021255685828865833,0.03366442222581882,0.5364395867673503,0.4942081981852013,0.6211591505133841,
PAM16,Endothelial cells,0.007641863038154657,-0.008430378064304602,0.42054258302216097,0.2996177125052135,0.764468771921891,
CORO7,Endothelial cells,0.033167757436300224,0.1228213367512058,0.5839799736694326,0.8615674224162467,0.3889256045001951,
VASN,Endothelial cells,0.08182470678176926,-0.7324547384706124,0.5617975281978257,0.40688106892831993,0.6840953407633144,
DNAJA3,Endothelial cells,0.06618858039258262,-0.01863292303373626,0.32247874147311983,1.023905715536457,0.3058798103511263,
NMRAL1,Endothelial cells,0.0879740766271027,0.005275736222231639,0.28063075832626316,1.3557399529427063,0.1751819226473933,
HMOX2,Endothelial cells,0.20381939407404331,-0.45240542268022704,0.18092977709493124,-0.24596733912750565,0.8057075155075305,0.8480718834115292
CDIP1,Endothelial cells,0.1891262318835801,0.12037554184915993,0.19274479556093746,2.197555864018477,0.027980771367943854,0.06337813273702946
UBALD1,Endothelial cells,0.08032670144973973,0.13955658726695672,0.3670700773879404,1.421898292657656,0.15505577892737196,
MGRN1,Endothelial cells,0.043046541437996126,-0.05781764041404307,0.3523869717139514,0.8325424110205671,0.4051028496582689,
NUDT16L1,Endothelial cells,0.08792200640102105,-0.05944399904585403,0.2887929340416223,1.1231924244265303,0.2613557792876864,
ANKS3,Endothelial cells,0.04050037396249389,0.007811760515738437,0.38722044879296286,0.8280848831401578,0.4076224299567168,
ZNF500,Endothelial cells,0.023552926615919713,0.008617173966695337,0.43212985472559806,0.5411102657390146,0.588431582845383,
ROGDI,Endothelial cells,0.033568556742326415,-0.004178420448534228,0.39102551463169477,0.7207024792311231,0.47109258672274024,
GLYR1,Endothelial cells,0.1456731611078407,0.01022248782163555,0.2122632741789687,1.698988889887244,0.0893212769806072,0.14955749961388326
UBN1,Endothelial cells,0.21571257613187972,-0.02032692887432237,0.15644282055862652,1.6306306137175688,0.10296828546894929,0.16588482353492426
PPL,Endothelial cells,0.131412350880761,0.26199423114071635,0.27784486451504864,2.048892986675281,0.04047258028831635,
NAGPA,Endothelial cells,0.05939672855328042,0.0013666354021750061,0.32964798735351536,1.0299584353305913,0.30302951759435337,
ALG1,Endothelial cells,0.04640441228703288,0.019874071994919005,0.37166904900231834,0.9536239321885377,0.3402740371194386,
C16orf89,Endothelial cells,0.001085231001633033,0.0005797732273139536,0.5015406173981185,0.160120869617062,0.8727858617019619,
EEF2KMT,Endothelial cells,0.03928363855082613,0.027141695629127622,0.39852438888350966,0.8477182795642955,0.39659488369926954,
METTL22,Endothelial cells,0.019126173965017333,-0.05471862885548486,0.3793612226836255,0.5347891563293219,0.592795662195782,
ABAT,Endothelial cells,0.007423356891366079,-0.015011562267384924,0.39803826060749653,0.29560523039406567,0.7675315787883235,
TMEM186,Endothelial cells,0.03582440238687478,-0.03281879255539449,0.369965324673707,0.7409037023918119,0.4587518304713597,
PMM2,Endothelial cells,0.0484375356735229,-0.05630424967378852,0.3418647580932447,0.889226023999197,0.3738816193344714,
CARHSP1,Endothelial cells,0.6788030516935455,0.24339463570757963,0.08862556923921887,3.0779665346306606,0.002084183189059946,0.0076763271801492386
USP7,Endothelial cells,0.12285632940342901,-0.023954333594393175,0.23922719485429209,1.455652748263409,0.14548863835376666,
C16orf72,Endothelial cells,0.23130319830922075,0.26279062352090454,0.17221749955777582,2.723993101139518,0.006449785374946387,0.019723388940076504
RP11-473I1.5,Endothelial cells,0.018973414759437014,0.01901810679283962,0.4624443601187074,0.5170127944950581,0.6051472273997669,
ATF7IP2,Endothelial cells,0.04780133164773083,0.3716239577985567,0.936508093236448,1.0446250255566176,0.2961963086462276,
EMP2,Endothelial cells,1.2200070282995543,-0.15656598660591398,0.07023397693208457,-2.3671433884177544,0.017925986216974294,0.044752866283023586
RP11-27M24.1,Endothelial cells,0.025098292061271944,0.02337498267600235,0.4506851334104709,0.5665579310293962,0.5710145637231506,
NUBP1,Endothelial cells,0.22389654561267783,0.10781807858466648,0.1570066228917142,2.301599689089923,0.021357757695944012,0.05119231944415849
CIITA,Endothelial cells,0.031525588840421954,0.08938268815601427,0.4989908007652189,0.8591901636285182,0.3902356093069369,
DEXI,Endothelial cells,0.14844672090252325,-0.008150734731998198,0.2204869643365872,1.574065291164654,0.11547235576048935,0.18077569381185948
CLEC16A,Endothelial cells,0.017368965601216646,0.029113827179377258,0.49761268873577685,0.518794192336787,0.6039042683133359,
SOCS1,Endothelial cells,0.19356255178454507,0.1796455321065446,0.23757774039169627,2.1142413979187866,0.03449465472679995,0.07380251708989757
LITAF,Endothelial cells,0.7426728629855595,0.8019554697062299,0.13514137316451919,6.45791259936955,1.0615701732063197e-10,1.540345445954405e-09
SNN,Endothelial cells,0.07196066703872508,0.3432615026754465,0.4680840445389384,1.5671404378811948,0.117081868946628,
TXNDC11,Endothelial cells,0.08914218660110153,0.05502028988653395,0.297060162661424,1.4976605052181386,0.13422147802731854,
ZC3H7A,Endothelial cells,0.1429474986752012,0.02545739707487408,0.22290350393146258,1.6984432025313818,0.08942414396822829,0.14964009230596714
RSL1D1,Endothelial cells,1.1477471285266807,0.48239066504663713,0.06800928306872028,7.286297701046539,3.1858858223627894e-13,6.042004515744167e-12
GSPT1,Endothelial cells,0.3874555579600857,0.11737508803697863,0.10843414125158549,1.9889076350736772,0.04671139888333033,0.09286440863058405
RP11-166B2.1,Endothelial cells,0.002475002027769933,0.003999407374718983,0.6293452607000718,0.16066112925077583,0.8723603060095896,
SNX29,Endothelial cells,0.06190066974571711,-0.41115434091669306,0.4621593773075765,0.7426698548697335,0.4576815848062106,
CPPED1,Endothelial cells,0.1028742922794611,0.029821678913105335,0.265695585621487,1.422059217378584,0.15500906073989332,
ERCC4,Endothelial cells,0.06004473624432598,-0.08647907537711838,0.3406967788531463,0.8498151845741575,0.3954278461062378,
CTD-2135D7.5,Endothelial cells,0.11622218993841833,-0.4004999912727322,0.30787740848130213,0.4967581137385918,0.6193596360133253,
MKL2,Endothelial cells,0.3966073126289192,0.0798542357099415,0.1130097383868257,1.5753861683361086,0.11516733510059514,0.18068726348496086
MIR193BHG,Endothelial cells,0.00036940956729393607,0.0043648150119050474,0.6800881785987676,0.16059858966004956,0.8724095657675485,
PARN,Endothelial cells,0.057975294427852035,-0.09612551554021728,0.34791939278767176,0.8170602276381153,0.41389401034926276,
BFAR,Endothelial cells,0.23672972295605887,-0.0944453791998055,0.14663500383664554,1.1348079649046048,0.2564557882826646,0.33736380545611244
NPIPA1,Endothelial cells,0.025412791972245066,-0.030636890863531465,0.3984537652108949,0.5410344321058799,0.588483850143837,
NOMO1,Endothelial cells,0.05063510227802429,0.03809723832444786,0.39029222279488107,0.9303348746501673,0.352197726424862,
PDXDC1,Endothelial cells,0.17028991035304472,0.19155676317858633,0.20901887557976975,2.2969709756632755,0.021620425514130823,0.0516786732576571
NTAN1,Endothelial cells,0.357640449747868,-0.18464016427769173,0.11323031294237997,-0.5461794638327092,0.5849425811024106,0.6544092420923217
RRN3,Endothelial cells,0.08220029029778077,0.26201567454906344,0.3956935073954177,1.6540194674275162,0.09812355732371236,
NPIPA5,Endothelial cells,0.01434274759484117,0.020952159555874567,0.5188144681897138,0.4301121492098038,0.667114062772374,
MPV17L,Endothelial cells,0.01429116508960665,0.012498592702872829,0.4701086486056635,0.4459298107692643,0.6556479477149093,
C16orf45,Endothelial cells,0.1922875353705508,-0.20396342738104647,0.18880425562696318,0.8179427274963899,0.41338989105658175,0.4969413091266776
KIAA0430,Endothelial cells,0.06659969135125546,-0.18392764518336951,0.3463278767712781,0.910249422619343,0.36269098518758625,
NDE1,Endothelial cells,0.04848985259269342,-0.07610172112515269,0.34768734758040853,0.8551382214317832,0.3924746321957009,
MYH11,Endothelial cells,1.3943840999106112,-1.142769769816284,0.39650362542259293,-3.597851512573487,0.00032085670009090854,0.0015415381902145428
FOPNL,Endothelial cells,0.12245400008710623,0.36942391448574474,0.3176828511376303,2.0833432836651324,0.037219944034281874,
ABCC1,Endothelial cells,0.007794300725568607,-0.002733596227722514,0.4388930010737342,0.33072826426801666,0.7408497508190528,
ABCC6,Endothelial cells,0.006281396660249945,-0.012263922658365158,0.37439648996451386,0.24212050193235388,0.8086867925051693,
NOMO3,Endothelial cells,0.009971125252976488,0.015943530244134037,0.5414940183695343,0.36328670009782515,0.7163907274525394,
XYLT1,Endothelial cells,0.010855667976520374,-0.03240856442573358,0.36183996414655917,0.32044646926358783,0.7486299037809463,
RPS15A,Endothelial cells,17.84166323685944,-0.23030068496632933,0.02347511656668957,-9.862474209331294,6.053888890541257e-23,2.1814179635583664e-21
ARL6IP1,Endothelial cells,1.19802434457478,0.05769874362323165,0.07443057645819133,0.847288449218785,0.39683436330372346,0.4814567303381875
SMG1,Endothelial cells,0.21354289337650115,0.36041552791195763,0.20245806516379317,2.7945041253971628,0.005197937756900256,0.016550723756138957
COQ7,Endothelial cells,0.1136659844740664,-0.09507054061677943,0.25632208210632,1.2886128993511923,0.19753269666553397,
ITPRIPL2,Endothelial cells,0.11798192095085118,-0.05712149488142899,0.24467668496260744,1.284933060506593,0.19881567683022805,
RP11-626G11.3,Endothelial cells,0.0097056291953296,-0.013328699619706216,0.40202285691771883,0.33241994350524934,0.7395721812291101,
SYT17,Endothelial cells,0.0038013884748462944,-0.005597577441222308,0.4135820161372497,0.22776558379744744,0.819828483627491,
GDE1,Endothelial cells,0.10480974449156938,-0.09783625626915812,0.2704014467703467,1.274730066254929,0.20240480107769043,
CCP110,Endothelial cells,0.06880296758622333,0.0897091191040147,0.36283083555689,1.2037841592725442,0.22867301383363237,
C16orf62,Endothelial cells,0.10129429501626229,-0.007799001411444608,0.2815067939717889,1.2874398327880157,0.197941028154891,
KNOP1,Endothelial cells,0.15961975610796622,-0.23141593854481105,0.24199124511099598,0.8129234994789319,0.41626192036163845,0.49942190445164397
IQCK,Endothelial cells,0.1091119051908181,0.11293733655222538,0.29201153236156,1.6240116829463191,0.10437331516430798,
GPRC5B,Endothelial cells,0.15117695205183243,0.01936973409637981,0.22317335893975404,1.6156098537085808,0.10617869211925346,0.17004320915690813
ACSM5,Endothelial cells,0.0010693049866693119,0.006814708997281189,1.0133722227568385,0.16221927414457785,0.8711331822521298,
THUMPD1,Endothelial cells,0.24077185531133452,-0.22048162956141312,0.16785707143305265,0.6539889951437743,0.51311889565379,0.5894596452728448
ERI2,Endothelial cells,0.01682463052665382,0.0068800560415925366,0.4540508763474919,0.44603679226877935,0.6555706693515095,
DCUN1D3,Endothelial cells,0.10069066621536886,0.07709489897525794,0.28283168481125737,1.5209191318060624,0.1282801322321854,
LYRM1,Endothelial cells,0.22159962412966686,0.10265187577289471,0.1610645623566353,2.209582784225082,0.027134131203566055,0.06179322898905561
TMEM159,Endothelial cells,0.09724963805261265,-0.2615460860521902,0.325903015088087,0.823223323110748,0.4103810080544881,
CRYM,Endothelial cells,0.0006543685935994414,-0.018689682618554557,0.2772763835604558,0.1553837533133281,0.8765187915805537,
CRYM-AS1,Endothelial cells,0.0,,,,,
METTL9,Endothelial cells,0.5470297852459148,0.08275522197462863,0.0895231987497989,1.3480782006353647,0.17763323200660852,0.2510631604515485
IGSF6,Endothelial cells,0.010355551885459321,-0.009654578480777897,0.4194292011468218,0.30348259716948073,0.761522107947993,
OTOA,Endothelial cells,0.003231127023172592,0.0012207591795375282,0.5166012056113057,0.16606178204867036,0.8681083300070375,
NPIPB4,Endothelial cells,0.008490104578771277,0.013107956543227781,0.5329993841809588,0.3388506581801769,0.7347222366891707,
UQCRC2,Endothelial cells,0.7525218389911759,0.021221890478324564,0.0767859594552689,0.445544403415392,0.655926378275596,0.7174868858243554
C16orf52,Endothelial cells,0.07671129449500234,0.11463601454123536,0.3401275777300766,1.3991844326522938,0.16175768358531417,
SDR42E2,Endothelial cells,0.007692167807490802,-0.0012443360338730382,0.4375343184726392,0.2307655667659526,0.8174969330000822,
EEF2K,Endothelial cells,0.13296675961025983,0.28594142616309665,0.27627436703562736,2.182126279592875,0.029100214176284264,
POLR3E,Endothelial cells,0.07085860090717025,-0.011589781462594784,0.30427985498136667,1.17280647879262,0.2408734194549671,
CDR2,Endothelial cells,0.03421110044170675,-0.010368035594148457,0.4091061256202941,0.6710290581809557,0.502202018279708,
NPIPB5,Endothelial cells,0.06738442531848658,-0.051206948549529244,0.33888688150493024,1.0013726576189461,0.31664667786418743,
USP31,Endothelial cells,0.057490830128230565,0.11124639923886889,0.43350452584088806,1.0739934738630017,0.28282560653543354,
COG7,Endothelial cells,0.048357896278458434,-0.06362614256281726,0.34096995177569034,0.8864008492378059,0.37540156175502504,
CTD-2270L9.4,Endothelial cells,0.004990059964994059,0.006081785934574792,0.5426679898214886,0.23508884087400267,0.814139779708336,
GGA2,Endothelial cells,0.08328680891228077,0.04001920673588517,0.30356390293490193,1.355671525263355,0.17520370319007372,
EARS2,Endothelial cells,0.017548539762174218,0.006191147641066734,0.44841613780818723,0.54102757708173,0.5884885749815284,
UBFD1,Endothelial cells,0.036625599131723245,-0.01790629284244194,0.37171462671785294,0.7661710150168741,0.4435745524200029,
NDUFAB1,Endothelial cells,0.6929210661344626,-0.13848789726016592,0.07828563621478549,-1.666230829919184,0.09566744762916302,0.15722768663949102
PALB2,Endothelial cells,0.016609327010815,-0.011731106091640615,0.4131376802933838,0.411390722224891,0.6807860558509593,
